BookingID,CustomerID,AgentID,DestinationID,HotelID,FlightID,BookingDate
23264,808,30,409,1128,1234,2022-10-24
23265,3616,94,119,870,186,2023-01-02
23266,7811,67,473,735,919,2024-05-02
23267,7882,19,229,127,1254,2022-12-06
23268,6539,43,431,694,721,2023-07-19
23269,5277,53,279,705,87,2024-03-26
23270,2037,65,242,1268,209,2022-06-22
23271,5010,72,230,123,1010,2022-12-29
23272,7448,71,28,1479,927,2024-02-12
23273,3609,10,190,504,981,2023-08-18
23274,9883,47,194,550,411,2024-03-06
23275,2622,37,248,1229,1304,2022-07-01
23276,2257,69,313,1068,1684,2023-02-14
23277,861,53,86,1230,328,2023-04-05
23278,1888,85,420,488,1588,2024-01-28
23279,1850,69,357,1366,1065,2024-04-15
23280,8897,12,10,1178,844,2023-10-20
23281,5747,29,41,98,1825,2023-10-13
23282,3107,74,39,919,736,2023-01-13
23283,279,20,156,600,382,2022-06-17
23284,4094,20,117,1257,68,2024-01-07
23285,5841,57,339,1048,227,2022-12-08
23286,2715,29,248,578,1175,2023-02-03
23287,4110,44,215,689,1812,2023-02-11
23288,8836,6,12,354,1516,2023-07-24
23289,4727,80,317,904,12,2023-09-09
23290,9214,98,244,293,1690,2023-03-29
23291,8426,95,440,1307,1224,2023-09-19
23292,7744,64,140,622,1166,2024-05-05
23293,2882,39,499,817,179,2023-09-11
23294,6010,97,279,1006,1779,2023-05-22
23295,6156,30,308,1003,1876,2023-02-15
23296,8099,60,84,364,1207,2022-06-09
23297,9740,99,214,1011,1819,2022-05-20
23298,3272,79,173,925,834,2023-03-23
23299,2179,46,418,99,528,2024-01-21
23300,502,64,242,198,954,2023-09-03
23301,4320,6,172,924,1346,2024-04-15
23302,7497,75,485,1229,1658,2022-08-15
23303,5290,73,494,743,1707,2022-05-09
23304,3452,93,112,51,1660,2023-01-25
23305,2065,92,118,1135,1245,2023-07-21
23306,638,94,144,445,1102,2024-02-20
23307,1729,97,51,554,63,2023-01-07
23308,268,25,69,1229,1209,2023-11-24
23309,8421,63,292,476,184,2022-12-05
23310,3304,69,472,340,1005,2024-01-25
23311,6758,68,155,840,1126,2023-09-16
23312,7987,5,440,733,579,2024-03-23
23313,4021,72,53,709,631,2023-08-05
23314,5636,86,486,151,317,2024-04-18
23315,5496,38,490,386,445,2023-05-23
23316,9288,30,464,1191,1690,2023-05-30
23317,4408,22,339,156,690,2022-11-10
23318,2815,84,5,1495,1177,2022-06-02
23319,9016,41,351,941,627,2023-01-29
23320,4342,79,419,953,1072,2022-07-15
23321,2206,54,470,418,656,2022-06-20
23322,2714,31,166,196,1048,2023-10-25
23323,3114,3,364,1456,783,2023-09-11
23324,2507,6,332,234,1923,2022-12-13
23325,6070,26,350,168,1539,2023-02-05
23326,9960,99,194,1255,1237,2024-01-25
23327,782,85,444,324,1623,2023-12-14
23328,3148,3,151,1310,1933,2023-05-14
23329,6744,7,373,392,540,2024-04-09
23330,3897,72,200,231,1899,2023-10-09
23331,8079,74,439,723,611,2022-08-22
23332,8319,32,291,1187,412,2024-02-13
23333,8838,100,285,1258,1396,2023-04-01
23334,8371,75,187,946,1164,2024-03-10
23335,4305,67,24,1245,935,2024-04-08
23336,3778,79,100,735,1181,2024-01-25
23337,2541,10,375,367,1998,2022-09-22
23338,5178,1,480,196,1862,2023-10-05
23339,8363,3,436,997,205,2022-11-18
23340,9523,43,48,1461,1181,2022-09-11
23341,4703,25,72,313,934,2022-12-04
23342,9111,7,151,1265,1753,2023-02-07
23343,2178,46,413,323,1359,2022-07-14
23344,1120,1,142,28,1297,2023-04-09
23345,1499,5,372,688,1130,2023-07-07
23346,5524,7,219,1177,1257,2022-12-27
23347,5428,46,49,742,420,2022-10-23
23348,49,48,256,88,1645,2022-05-08
23349,2885,32,34,1108,583,2024-01-21
23350,2267,12,293,953,408,2022-11-22
23351,8412,47,103,1479,1435,2023-05-12
23352,7039,25,82,738,243,2023-01-06
23353,937,71,342,1358,1321,2023-06-07
23354,6718,91,29,456,135,2022-08-19
23355,477,37,144,1134,1731,2023-07-13
23356,4160,63,89,353,146,2022-07-03
23357,1818,89,201,759,1269,2023-06-19
23358,4432,11,448,1108,984,2022-07-24
23359,7660,38,414,970,1536,2024-02-03
23360,5111,96,385,1058,1295,2022-10-21
23361,799,68,9,151,851,2023-07-25
23362,1788,3,214,1434,1442,2024-02-06
23363,6137,14,80,376,1959,2022-06-03
23364,3588,70,274,66,682,2023-06-20
23365,6799,81,251,1404,1198,2022-05-22
23366,6694,75,132,1357,1611,2023-04-14
23367,7293,45,140,243,548,2022-11-28
23368,3434,37,474,396,1892,2023-06-21
23369,5778,40,54,1345,909,2024-01-17
23370,2750,47,249,719,299,2024-02-18
23371,7954,36,274,613,1699,2022-05-25
23372,5023,61,440,1135,1217,2024-03-08
23373,788,66,42,436,1949,2023-12-20
23374,3006,27,244,411,307,2024-03-10
23375,2655,46,284,448,276,2023-06-05
23376,3842,45,201,226,521,2023-04-30
23377,8121,30,288,1319,510,2023-07-14
23378,8752,33,113,1116,315,2022-05-12
23379,9503,33,132,1174,1552,2023-02-20
23380,5485,32,446,1275,1914,2023-10-19
23381,1342,10,278,1183,1636,2023-06-18
23382,8819,96,378,843,27,2023-10-14
23383,4465,20,442,1491,460,2023-08-29
23384,5714,46,233,1315,1534,2024-03-17
23385,2429,77,253,360,473,2024-02-15
23386,4776,3,303,727,1634,2023-02-04
23387,8115,6,145,992,1379,2023-01-01
23388,388,82,104,1033,774,2023-05-31
23389,2344,68,83,1193,906,2023-04-19
23390,9832,32,277,1055,1883,2024-02-10
23391,706,52,232,579,298,2022-06-30
23392,2515,19,118,1254,1067,2023-04-25
23393,7538,27,187,1029,456,2022-11-18
23394,6243,53,130,1327,1872,2023-02-19
23395,3304,15,373,783,1046,2023-12-17
23396,4357,3,440,710,161,2023-07-06
23397,2931,66,234,601,1344,2023-02-17
23398,9909,1,382,436,18,2023-10-16
23399,8389,31,348,517,1045,2024-04-29
23400,8195,65,367,392,4,2022-05-18
23401,4873,86,383,1452,693,2023-07-28
23402,3966,47,355,44,1666,2023-06-04
23403,5150,15,255,1047,592,2023-07-22
23404,4486,29,133,407,554,2022-12-06
23405,1578,88,185,532,1661,2023-12-16
23406,643,78,357,832,1279,2023-11-09
23407,4397,100,123,308,224,2022-11-02
23408,4603,9,436,467,193,2024-03-23
23409,9890,47,226,148,210,2023-05-02
23410,746,84,190,727,236,2022-11-07
23411,1745,26,264,1221,435,2022-10-11
23412,114,78,177,600,1611,2022-05-07
23413,5329,95,167,817,511,2022-07-10
23414,7518,25,119,230,1864,2022-11-08
23415,6856,39,275,209,1504,2023-04-07
23416,4588,28,116,19,312,2022-08-03
23417,8040,9,281,1118,1013,2022-11-26
23418,6855,27,385,74,1604,2023-05-18
23419,1333,83,246,368,1145,2024-04-03
23420,9563,80,426,558,1467,2022-09-09
23421,1075,58,131,1140,1694,2022-07-27
23422,6359,89,307,1315,1177,2023-10-17
23423,3133,69,312,1430,602,2022-07-05
23424,8653,57,459,720,1812,2022-07-04
23425,9748,58,412,1380,1857,2023-05-03
23426,443,62,84,26,909,2024-03-28
23427,4814,55,139,1500,497,2024-03-14
23428,3272,82,72,633,840,2023-02-19
23429,1573,22,440,224,1663,2023-02-18
23430,668,66,186,574,179,2024-01-26
23431,9174,50,468,31,745,2023-10-19
23432,4285,46,28,805,1277,2023-03-03
23433,2858,65,94,399,1593,2024-01-01
23434,6395,1,277,1055,1949,2023-08-10
23435,6559,37,56,561,1375,2023-03-05
23436,3690,4,439,310,1407,2024-01-30
23437,4532,58,256,294,1232,2023-06-21
23438,1715,61,68,537,649,2022-10-06
23439,7038,14,455,315,1921,2023-06-15
23440,2324,11,100,1238,1990,2023-11-17
23441,6260,41,114,340,924,2023-04-25
23442,1841,9,159,678,744,2023-10-29
23443,521,76,1,653,674,2023-11-21
23444,7317,87,387,1171,414,2023-03-17
23445,3948,17,335,447,929,2023-09-27
23446,8622,69,391,1010,541,2022-09-26
23447,1418,26,273,657,39,2023-06-20
23448,9457,58,451,1297,852,2024-01-10
23449,1066,21,46,818,575,2023-07-06
23450,5335,94,144,350,594,2022-11-24
23451,4553,88,225,8,1059,2022-11-13
23452,5635,1,197,1020,1560,2023-04-28
23453,7901,97,406,1109,773,2023-04-01
23454,9453,15,306,1385,81,2023-09-21
23455,5637,47,470,1155,797,2023-08-18
23456,974,55,363,1101,766,2024-03-22
23457,3052,74,138,778,172,2022-08-17
23458,2919,94,56,292,1485,2023-03-27
23459,9825,52,209,791,301,2022-09-11
23460,1147,90,250,95,887,2024-03-15
23461,6432,62,149,291,1565,2024-01-24
23462,3040,34,477,1408,649,2024-02-20
23463,3877,33,210,397,1321,2023-08-29
23464,6410,2,101,614,947,2024-02-14
23465,7384,12,383,1031,832,2023-03-23
23466,4267,91,473,55,589,2023-09-11
23467,1321,59,248,1212,317,2024-03-25
23468,7876,68,7,756,558,2023-10-22
23469,8746,67,298,524,45,2023-12-15
23470,4532,87,492,37,95,2024-03-03
23471,6885,91,225,1334,1662,2022-07-31
23472,5311,98,499,927,1082,2023-04-29
23473,9489,58,141,491,217,2023-01-02
23474,7168,9,116,126,927,2023-10-08
23475,9634,57,454,712,912,2024-02-29
23476,6372,67,467,494,1852,2022-10-22
23477,1228,75,255,1052,1778,2023-12-27
23478,8253,46,99,1216,134,2023-01-12
23479,3241,69,102,1120,410,2022-08-06
23480,8479,15,326,223,870,2022-09-03
23481,286,96,89,795,1620,2024-03-03
23482,8026,47,264,731,38,2024-04-26
23483,7256,42,136,806,1387,2023-08-11
23484,5246,48,134,77,1556,2024-01-11
23485,6357,33,244,196,612,2023-12-14
23486,3942,100,234,1421,1006,2023-02-22
23487,788,15,335,883,1839,2023-12-30
23488,2699,55,320,130,138,2023-10-04
23489,1285,92,89,438,1831,2024-01-30
23490,5170,35,27,136,1143,2022-12-13
23491,1914,42,439,1391,1705,2023-09-14
23492,6332,24,207,138,166,2023-07-29
23493,8351,1,466,1327,101,2023-06-28
23494,1302,80,168,1035,938,2023-04-30
23495,823,84,274,1179,1176,2023-07-16
23496,5324,47,111,326,299,2022-07-29
23497,4392,76,94,505,1802,2023-10-28
23498,1746,8,109,902,638,2023-11-25
23499,7262,89,258,253,1399,2022-09-01
23500,4401,39,384,488,775,2024-03-14
23501,7473,29,174,833,639,2023-08-14
23502,2959,55,499,668,53,2022-11-05
23503,8071,42,283,1026,1159,2022-12-14
23504,1197,73,153,1180,1641,2022-12-17
23505,8372,42,289,1393,1335,2024-04-03
23506,7881,42,465,6,1715,2022-07-24
23507,5709,21,199,25,1517,2023-03-24
23508,7682,35,409,1272,110,2023-06-17
23509,5125,99,91,1467,33,2024-02-03
23510,6331,82,442,198,394,2024-02-09
23511,795,100,247,637,1436,2023-09-30
23512,9710,28,453,83,660,2024-01-09
23513,8297,87,84,1269,1977,2023-09-29
23514,7070,64,408,1435,862,2024-01-16
23515,7854,96,207,257,1608,2022-07-19
23516,3277,91,490,927,1489,2024-02-28
23517,590,35,56,15,1381,2023-01-04
23518,2773,51,404,1477,388,2022-10-11
23519,4805,40,237,867,217,2024-05-03
23520,2448,59,176,1094,1890,2022-10-05
23521,2226,96,117,681,326,2022-12-12
23522,527,9,143,792,228,2022-12-12
23523,5357,19,226,1481,710,2024-01-05
23524,6180,99,91,1293,1498,2023-03-07
23525,5052,46,215,930,540,2024-03-25
23526,9953,79,71,1474,971,2022-11-06
23527,2162,21,348,1461,1053,2024-01-01
23528,3392,81,6,722,617,2024-01-27
23529,9869,88,218,34,749,2022-07-28
23530,1987,40,175,641,267,2022-12-30
23531,2968,56,307,1381,1985,2022-06-26
23532,6532,94,320,294,621,2022-05-13
23533,9627,35,104,822,382,2023-11-21
23534,208,82,329,502,635,2024-02-20
23535,2701,2,297,391,1041,2023-11-24
23536,3391,27,396,804,1977,2023-05-27
23537,8835,42,330,1156,1228,2023-10-13
23538,379,93,465,1323,1994,2023-04-20
23539,7006,53,190,272,71,2023-10-17
23540,4857,77,57,758,1463,2024-02-07
23541,5596,74,326,226,779,2022-09-03
23542,7599,15,277,423,222,2022-11-08
23543,7177,55,115,549,523,2023-06-08
23544,536,47,92,956,1133,2022-08-09
23545,8369,77,41,107,1617,2023-10-17
23546,5157,88,490,1187,1751,2023-03-08
23547,7073,81,14,1422,1053,2023-08-01
23548,5881,26,107,733,1347,2022-05-16
23549,8563,61,166,31,1149,2022-11-04
23550,8612,31,73,1272,578,2024-03-18
23551,999,20,430,1187,283,2022-12-01
23552,7208,43,460,852,1212,2023-08-18
23553,6977,42,122,1039,707,2022-08-09
23554,8700,14,366,1393,1990,2023-07-19
23555,2067,58,178,26,575,2024-04-15
23556,5930,77,207,549,394,2024-03-10
23557,1777,58,471,1221,1765,2024-04-13
23558,8689,39,493,790,1712,2022-09-04
23559,1066,44,207,802,1219,2022-05-17
23560,1800,55,450,854,384,2023-10-03
23561,6014,41,108,285,58,2023-07-08
23562,3505,17,194,1248,174,2022-11-28
23563,1240,2,122,1480,1434,2022-08-22
23564,4583,28,279,672,404,2023-03-11
23565,1493,7,265,1148,426,2023-04-06
23566,7514,82,321,959,1437,2023-10-27
23567,1306,98,497,937,1443,2022-10-02
23568,4435,37,383,521,1393,2023-01-29
23569,3105,55,444,801,794,2022-08-08
23570,3077,16,222,737,1934,2024-01-02
23571,9898,49,169,1453,89,2022-09-27
23572,9964,84,397,1329,695,2024-01-05
23573,2197,92,453,665,243,2024-02-05
23574,3086,51,427,1284,327,2022-10-12
23575,8531,37,468,1432,781,2022-11-12
23576,9361,51,336,1223,1039,2023-07-10
23577,1685,95,147,1236,153,2023-01-01
23578,5551,3,218,735,1083,2024-01-05
23579,2866,1,431,1480,250,2022-09-13
23580,4611,22,249,1286,1965,2023-08-04
23581,911,97,50,1238,576,2022-12-06
23582,6080,77,422,980,1360,2023-10-28
23583,3714,60,172,1492,1039,2023-06-11
23584,3121,26,428,631,1217,2023-11-12
23585,722,55,172,401,8,2023-05-20
23586,4586,37,64,1348,27,2022-06-11
23587,8817,89,490,1163,1114,2024-05-02
23588,3017,48,312,1445,415,2022-06-21
23589,6340,12,445,733,1814,2023-08-22
23590,7614,100,361,660,1038,2023-12-20
23591,3694,22,337,214,1794,2023-02-14
23592,3961,44,90,718,1933,2022-05-29
23593,4220,74,284,866,852,2024-04-21
23594,7165,53,182,1459,916,2023-09-18
23595,2131,69,122,419,1998,2023-02-16
23596,4536,69,346,1232,1648,2023-01-28
23597,1249,50,208,941,380,2023-10-17
23598,3505,3,71,672,363,2023-04-12
23599,2437,90,469,875,144,2023-07-29
23600,4817,49,213,409,1603,2022-11-19
23601,687,74,192,123,1180,2023-02-14
23602,4798,17,166,1375,1915,2023-12-31
23603,9889,26,300,267,734,2023-04-15
23604,7393,100,252,182,1920,2024-01-07
23605,6864,98,30,826,1829,2022-11-04
23606,8467,5,331,1352,1852,2023-07-23
23607,5869,12,15,106,305,2024-03-21
23608,9848,61,24,401,395,2024-04-25
23609,7414,100,101,759,1633,2022-11-22
23610,3070,87,457,466,1543,2023-02-22
23611,2908,57,261,1394,671,2023-05-23
23612,3335,74,141,1155,692,2023-10-22
23613,6153,55,201,1120,681,2023-09-30
23614,9474,50,161,320,1374,2023-10-24
23615,2553,13,489,1104,1670,2023-06-25
23616,3436,69,248,390,527,2023-02-06
23617,1068,49,496,199,1646,2023-10-31
23618,2348,40,142,1027,1929,2023-10-16
23619,9865,91,485,498,1369,2024-04-22
23620,5388,90,293,484,644,2023-12-19
23621,3221,6,127,1363,327,2022-07-23
23622,1164,79,428,649,127,2023-07-18
23623,2607,63,9,1336,416,2023-06-04
23624,8656,25,166,591,1105,2023-02-09
23625,6578,87,286,1262,128,2022-12-03
23626,9395,11,97,1217,426,2023-09-16
23627,2330,58,232,1261,60,2024-03-09
23628,1368,45,31,880,1920,2023-10-10
23629,2027,58,469,57,1881,2023-01-20
23630,2444,57,204,482,1674,2022-08-18
23631,509,67,307,1336,5,2023-10-10
23632,9710,11,386,601,1836,2023-09-07
23633,4588,86,250,361,1828,2024-01-17
23634,9918,13,434,568,202,2022-08-03
23635,4413,31,430,1395,171,2023-08-02
23636,5624,38,153,606,1368,2023-06-02
23637,1761,93,67,596,293,2023-10-08
23638,7609,63,312,522,456,2022-05-14
23639,9546,10,325,740,608,2022-12-30
23640,13,46,176,1132,1707,2024-01-26
23641,3512,54,37,1349,640,2022-10-27
23642,2319,25,374,1183,1968,2023-11-08
23643,9173,33,495,1144,1830,2023-08-05
23644,9602,12,119,1160,1371,2023-03-06
23645,4290,61,117,814,1849,2023-07-10
23646,8274,7,415,1044,1249,2022-12-14
23647,3856,6,177,255,1826,2022-09-25
23648,1371,100,80,969,1923,2022-10-06
23649,9731,55,288,1045,337,2022-05-30
23650,6651,54,124,700,389,2024-05-06
23651,4008,49,284,111,1354,2023-02-23
23652,345,25,39,611,1040,2023-07-09
23653,2736,5,344,389,807,2022-10-20
23654,7265,16,184,232,1665,2023-11-20
23655,2358,28,461,1049,974,2022-09-30
23656,4545,34,21,729,54,2024-04-20
23657,3327,73,71,389,1793,2023-08-24
23658,3170,85,316,36,856,2023-02-03
23659,1628,17,306,1344,1662,2023-05-11
23660,4472,59,283,1493,499,2023-10-04
23661,2323,75,462,706,996,2023-10-27
23662,1093,20,85,338,485,2023-10-20
23663,9786,24,371,200,1820,2023-08-16
23664,2574,64,259,1298,433,2022-10-28
23665,3004,38,485,225,1150,2023-09-06
23666,7698,47,310,65,340,2022-05-08
23667,9515,53,329,1351,1784,2023-05-29
23668,7238,1,62,903,1155,2023-12-09
23669,4683,1,197,665,539,2023-04-17
23670,5625,74,360,94,254,2024-03-04
23671,4679,32,228,443,956,2023-09-07
23672,8646,36,38,16,1428,2023-11-13
23673,1444,61,378,792,1852,2022-08-21
23674,3755,23,454,56,569,2023-12-29
23675,7882,15,453,785,1434,2023-09-27
23676,5089,40,426,818,1510,2023-11-23
23677,7969,96,41,1361,1576,2022-06-14
23678,6551,22,156,69,967,2023-04-25
23679,1499,29,498,602,1327,2022-10-27
23680,9765,41,220,807,197,2023-03-23
23681,2772,20,111,1444,979,2022-11-07
23682,170,88,392,765,1268,2024-03-06
23683,2614,42,431,13,437,2023-08-05
23684,7438,99,455,353,1177,2022-08-01
23685,9630,25,361,1403,633,2023-11-23
23686,1902,73,280,201,1167,2024-03-21
23687,9312,35,413,76,976,2022-09-04
23688,4796,3,391,1449,643,2024-03-30
23689,2030,46,313,933,1902,2024-02-01
23690,9805,89,105,1069,1170,2022-10-27
23691,1811,27,57,1011,572,2022-10-29
23692,9566,76,210,519,442,2023-02-17
23693,2216,99,168,1004,509,2023-06-21
23694,8651,6,174,13,1882,2023-07-13
23695,4059,20,316,799,613,2022-06-29
23696,3758,14,171,173,1607,2023-11-16
23697,8616,77,153,1449,241,2022-06-24
23698,9369,22,168,467,451,2022-11-22
23699,4739,5,106,1023,260,2023-05-30
23700,5080,71,325,388,645,2022-07-27
23701,5052,24,62,1007,539,2023-03-24
23702,1398,42,311,34,783,2024-03-30
23703,2712,16,417,309,1450,2023-11-06
23704,4497,91,316,1001,1386,2024-03-17
23705,461,94,57,678,998,2022-12-13
23706,1596,52,401,1024,1426,2024-03-26
23707,9472,54,34,721,583,2022-07-13
23708,7204,29,124,728,210,2023-02-26
23709,8443,14,436,1422,1698,2022-10-03
23710,6096,52,226,1321,7,2022-09-21
23711,2983,86,38,1161,313,2022-05-27
23712,6207,65,27,292,1525,2023-10-28
23713,6905,43,68,1203,608,2023-08-02
23714,359,63,397,502,328,2024-03-04
23715,4523,93,318,404,281,2024-04-25
23716,4600,63,402,558,304,2023-11-28
23717,9174,87,13,596,135,2024-03-24
23718,446,34,477,176,1019,2023-06-28
23719,5465,52,488,310,21,2023-04-02
23720,2719,42,105,3,147,2022-07-16
23721,9668,93,399,1238,1681,2022-05-09
23722,6017,8,283,290,1741,2022-11-17
23723,2548,91,118,244,1885,2023-05-11
23724,514,51,158,187,991,2023-05-19
23725,2113,29,139,164,745,2022-12-26
23726,949,55,88,180,1558,2022-07-05
23727,9411,25,176,669,1397,2023-04-09
23728,7914,91,313,653,401,2022-10-16
23729,6043,66,2,410,1174,2023-09-19
23730,6070,7,443,740,246,2022-06-18
23731,9976,35,152,490,1075,2023-02-20
23732,9943,43,487,861,1499,2023-03-03
23733,6124,34,245,984,63,2022-07-27
23734,164,14,164,548,1848,2023-03-03
23735,8037,39,4,271,1937,2023-09-23
23736,9791,21,205,1272,75,2023-05-24
23737,6963,72,109,643,854,2022-05-28
23738,8651,16,174,945,527,2022-08-07
23739,3461,72,265,1393,1494,2024-03-25
23740,6116,85,432,1175,1272,2022-09-11
23741,3093,36,369,1422,1974,2022-09-07
23742,4497,84,45,1146,1190,2024-04-20
23743,81,18,328,134,182,2022-09-02
23744,2501,8,82,626,1835,2023-07-26
23745,538,88,313,460,433,2022-12-24
23746,3555,41,296,812,440,2022-10-27
23747,6813,94,58,767,1090,2024-03-26
23748,6994,43,190,1168,485,2022-07-09
23749,4334,47,21,1070,1176,2022-12-28
23750,5259,51,413,1271,1104,2023-10-11
23751,3511,11,273,798,79,2024-03-16
23752,7214,17,175,1098,973,2024-03-11
23753,8198,77,103,961,1951,2023-09-19
23754,2521,29,145,778,721,2023-10-17
23755,9416,31,414,765,64,2022-10-09
23756,8726,9,155,899,259,2024-03-12
23757,3048,53,463,534,465,2022-08-08
23758,7871,81,250,623,1993,2023-08-13
23759,3152,8,16,1165,1624,2023-02-12
23760,390,58,52,1364,1192,2022-10-17
23761,1320,70,234,176,261,2022-05-24
23762,4832,38,1,522,1607,2023-09-04
23763,8157,26,460,868,551,2024-02-07
23764,5110,34,69,1271,614,2023-05-06
23765,2039,24,82,97,1929,2023-10-29
23766,8825,79,211,1422,1581,2023-11-04
23767,5762,93,362,821,1466,2023-08-25
23768,3138,9,62,813,283,2022-09-12
23769,2849,3,442,864,1635,2022-12-17
23770,5921,32,495,1141,323,2022-07-05
23771,3767,39,361,166,144,2022-09-25
23772,7888,64,349,471,1793,2022-06-08
23773,2905,60,459,622,255,2023-04-17
23774,8305,24,53,1149,1399,2024-02-13
23775,5276,2,304,1416,1221,2022-12-27
23776,7616,29,360,1093,1516,2024-03-27
23777,8289,86,372,1452,1012,2024-03-31
23778,3474,37,464,581,1610,2022-07-19
23779,5255,65,298,427,960,2023-12-15
23780,4623,74,331,1219,1350,2022-10-26
23781,7955,82,140,1319,1529,2023-08-01
23782,6565,24,473,260,590,2022-08-07
23783,2373,94,385,1214,187,2023-08-26
23784,5354,24,58,1424,1945,2024-01-19
23785,4906,68,93,951,449,2022-10-09
23786,7407,63,381,905,1585,2023-04-15
23787,8862,76,498,139,1391,2023-12-14
23788,8491,60,73,1320,1695,2022-12-15
23789,9551,37,247,1269,250,2024-03-07
23790,8509,63,282,1333,1947,2022-05-28
23791,1762,57,186,1429,1823,2024-05-01
23792,4402,9,126,1282,1021,2022-10-19
23793,7230,11,159,71,310,2023-11-09
23794,2749,97,106,53,364,2022-08-18
23795,3900,49,481,281,206,2023-12-30
23796,8310,74,387,327,1301,2022-11-25
23797,4662,70,372,988,585,2023-09-17
23798,6294,13,124,805,1613,2022-11-17
23799,7778,79,105,547,1719,2023-11-04
23800,7154,37,151,201,684,2022-12-31
23801,3853,72,418,570,838,2022-06-26
23802,6746,98,43,1119,226,2022-07-08
23803,3867,85,124,1412,1333,2023-10-19
23804,462,5,320,842,1045,2023-08-11
23805,2823,71,294,113,424,2023-06-19
23806,7244,62,420,1199,210,2023-04-19
23807,5119,52,492,1104,1515,2022-05-07
23808,1220,73,219,272,142,2023-06-12
23809,8254,6,240,1158,1338,2022-05-27
23810,3783,84,409,1047,719,2023-11-13
23811,5680,26,208,205,903,2023-03-29
23812,8074,60,341,791,573,2024-02-11
23813,128,22,428,1125,864,2024-05-04
23814,7401,42,300,1014,700,2022-12-31
23815,4826,42,249,1270,1532,2023-07-01
23816,3326,89,190,2,1651,2022-08-27
23817,7591,7,427,689,1658,2023-08-03
23818,8144,94,467,1148,1789,2023-02-02
23819,3998,23,245,1366,106,2022-10-05
23820,284,25,135,145,1389,2023-05-02
23821,9729,78,57,163,253,2023-08-11
23822,5059,11,457,961,228,2024-03-21
23823,4867,82,105,366,170,2024-04-06
23824,6333,79,343,50,1541,2024-04-25
23825,5219,31,133,500,1147,2023-01-16
23826,5277,19,391,1222,1988,2023-07-02
23827,9677,77,446,347,1033,2022-08-30
23828,2152,64,305,251,1751,2022-12-09
23829,8635,16,53,184,1974,2022-09-02
23830,5692,7,82,1432,234,2022-09-10
23831,7353,16,201,666,280,2023-11-30
23832,2218,47,277,801,1347,2023-05-17
23833,2215,24,200,225,507,2023-01-25
23834,7809,55,356,552,815,2022-10-05
23835,9229,79,337,32,1413,2023-01-09
23836,3788,44,56,1093,1499,2023-04-28
23837,4354,15,447,40,1386,2022-08-31
23838,6462,57,130,100,1081,2022-07-15
23839,4602,45,455,949,1025,2023-03-22
23840,3422,18,316,298,1493,2022-06-06
23841,2523,62,261,936,1045,2022-06-04
23842,7937,13,396,1074,1843,2022-07-10
23843,6236,19,430,1289,1393,2023-10-15
23844,6186,15,352,1034,1091,2024-02-16
23845,1647,4,176,517,1769,2022-10-07
23846,9915,49,207,158,1058,2022-12-09
23847,2661,6,99,50,1763,2023-02-26
23848,1021,77,7,648,754,2022-09-22
23849,167,29,98,404,1694,2022-11-22
23850,8860,94,307,1304,630,2023-06-18
23851,248,87,294,812,1030,2024-05-06
23852,1370,8,243,777,1993,2022-11-01
23853,8840,80,93,1253,1028,2022-12-13
23854,42,52,435,1470,1591,2022-05-21
23855,2776,9,55,526,1866,2022-05-09
23856,3567,36,348,426,1569,2023-11-20
23857,3208,69,456,59,65,2022-12-21
23858,9274,71,109,975,1021,2023-05-15
23859,3914,70,431,1291,1213,2023-12-30
23860,4206,90,131,522,1287,2023-06-10
23861,9199,85,320,1353,1887,2024-04-06
23862,2714,2,286,777,1549,2022-09-02
23863,3136,70,395,1368,31,2022-05-14
23864,6956,74,321,1101,96,2023-10-23
23865,5727,53,120,726,1579,2024-04-27
23866,2962,26,478,985,1169,2022-12-28
23867,3594,30,123,490,1281,2023-09-04
23868,8849,41,25,704,805,2024-01-22
23869,7408,87,452,848,104,2023-01-11
23870,7102,61,236,617,1599,2022-08-18
23871,4450,92,311,1440,1667,2023-04-19
23872,9589,28,32,1213,1918,2023-10-03
23873,708,40,389,824,107,2023-10-28
23874,371,78,422,1295,1806,2024-01-23
23875,9182,94,244,735,478,2023-01-19
23876,9857,54,217,42,1846,2022-11-06
23877,8786,46,367,1129,658,2024-01-02
23878,886,53,30,1070,1408,2023-08-12
23879,3503,21,151,1225,1000,2023-09-07
23880,2401,86,311,684,490,2023-02-05
23881,3638,68,328,1156,1944,2023-08-19
23882,6074,69,150,458,1072,2024-04-24
23883,8999,58,284,1173,1012,2022-10-17
23884,8137,75,233,1123,1161,2023-04-26
23885,2427,31,408,1002,989,2022-11-18
23886,5329,88,123,162,469,2024-03-31
23887,3736,68,497,1335,579,2023-01-09
23888,976,57,293,1041,374,2024-01-27
23889,9971,21,320,449,1229,2023-12-22
23890,5279,18,60,454,1653,2023-02-17
23891,3896,59,458,452,544,2022-05-30
23892,1698,70,418,806,1572,2022-05-14
23893,5157,71,479,823,1070,2022-08-27
23894,3393,38,60,616,1664,2024-03-07
23895,3754,97,18,321,621,2024-03-20
23896,8793,48,26,307,363,2022-11-10
23897,2219,78,442,715,332,2024-04-14
23898,9379,60,40,1115,785,2023-03-15
23899,4516,90,450,659,772,2022-07-31
23900,3730,50,365,174,1114,2022-05-19
23901,54,91,364,1053,513,2022-10-19
23902,5676,3,124,327,477,2023-03-10
23903,6891,40,336,644,977,2023-10-18
