PaymentID,BookingID,Amount,PaymentDate,PaymentMethod
26705,26705,376.46217475067016,2024-03-19,Discover
26706,26706,1206.2649279257867,2024-01-16,JCB 16 digit
26707,26707,983.0740538888676,2024-05-05,American Express
26708,26708,909.0314514579788,2024-01-17,Maestro
26709,26709,585.8158529540912,2024-01-31,VISA 16 digit
26710,26710,1128.5583696119731,2024-03-02,JCB 16 digit
26711,26711,678.835646733726,2024-01-02,JCB 16 digit
26712,26712,1109.5578340810641,2024-01-08,VISA 19 digit
26713,26713,334.2590669140054,2024-04-24,Mastercard
26714,26714,1131.797751716275,2024-04-25,Diners Club / Carte Blanche
26715,26715,902.3036164762746,2024-01-05,VISA 16 digit
26716,26716,567.4831214551454,2024-01-22,VISA 16 digit
26717,26717,542.138416639365,2024-04-18,JCB 16 digit
26718,26718,1294.5253514636465,2024-05-05,JCB 16 digit
26719,26719,547.9323359928018,2024-01-05,JCB 16 digit
26720,26720,1102.9245123100313,2024-03-27,VISA 19 digit
26721,26721,1396.2157132039092,2024-02-09,VISA 19 digit
26722,26722,342.48037998132986,2024-04-12,American Express
26723,26723,1018.2672173914269,2024-02-11,Mastercard
26724,26724,638.2839712505722,2024-02-15,VISA 16 digit
26725,26725,742.0490956212171,2024-03-20,JCB 16 digit
26726,26726,1035.4419066305486,2024-01-01,VISA 16 digit
26727,26727,931.9399745923257,2024-04-18,VISA 16 digit
26728,26728,885.7954840844459,2024-04-10,Mastercard
26729,26729,1233.7439333716698,2024-03-20,Mastercard
26730,26730,466.24679396508463,2024-02-23,VISA 19 digit
26731,26731,424.69407341415086,2024-05-04,JCB 15 digit
26732,26732,164.41252541364145,2024-04-27,JCB 16 digit
26733,26733,937.9544596920591,2024-02-09,JCB 16 digit
26734,26734,1019.2095598388178,2024-02-08,American Express
26735,26735,390.96884443443986,2024-03-15,VISA 16 digit
26736,26736,408.3896534486753,2024-01-31,Discover
26737,26737,558.6520017169731,2024-03-15,Discover
26738,26738,814.4539040411415,2024-04-08,JCB 15 digit
26739,26739,1116.2956817811935,2024-02-25,Diners Club / Carte Blanche
26740,26740,1300.5240246675407,2024-03-30,JCB 16 digit
26741,26741,934.1562100752483,2024-04-18,VISA 19 digit
26742,26742,655.1516544579378,2024-03-10,Mastercard
26743,26743,1059.0602237002963,2024-04-22,VISA 16 digit
26744,26744,810.321357140763,2024-04-23,VISA 16 digit
26745,26745,503.14686052718116,2024-03-30,VISA 16 digit
26746,26746,640.7429006589997,2024-02-19,VISA 16 digit
26747,26747,1072.5435154403367,2024-04-26,Discover
26748,26748,847.1977674173454,2024-01-20,VISA 19 digit
26749,26749,882.3928113709205,2024-04-07,VISA 16 digit
26750,26750,337.5266986927936,2024-03-28,JCB 16 digit
26751,26751,787.3531642952322,2024-03-27,VISA 16 digit
26752,26752,882.358994175376,2024-04-04,VISA 16 digit
26753,26753,1060.1902771814423,2024-03-26,JCB 16 digit
26754,26754,155.3536126591829,2024-01-11,JCB 16 digit
26755,26755,459.61436788143135,2024-03-03,Maestro
26756,26756,925.1134465449761,2024-01-04,Maestro
26757,26757,576.1539270509386,2024-03-20,American Express
26758,26758,955.4160375573216,2024-03-07,JCB 16 digit
26759,26759,1327.7552944738907,2024-02-23,VISA 13 digit
26760,26760,1120.767369039113,2024-01-29,American Express
26761,26761,593.4519508774514,2024-03-26,JCB 16 digit
26762,26762,691.1168317328026,2024-04-01,Maestro
26763,26763,451.08565532923603,2024-03-07,VISA 16 digit
26764,26764,717.1723453662393,2024-04-14,VISA 16 digit
26765,26765,763.0502821275949,2024-04-03,American Express
26766,26766,796.6455523579646,2024-04-05,JCB 16 digit
26767,26767,545.2756573766183,2024-03-15,Mastercard
26768,26768,111.06686206002867,2024-02-20,JCB 16 digit
26769,26769,1016.3008861195067,2024-03-31,Diners Club / Carte Blanche
26770,26770,825.2273573864619,2024-03-24,Mastercard
26771,26771,630.9815722635228,2024-04-26,Mastercard
26772,26772,305.1195270523024,2024-02-28,Mastercard
26773,26773,1207.1642906175236,2024-02-08,VISA 16 digit
26774,26774,1108.0149636613382,2024-01-13,JCB 15 digit
26775,26775,500.05791083784595,2024-04-20,JCB 15 digit
26776,26776,555.8596463905885,2024-04-10,JCB 16 digit
26777,26777,380.66717571917684,2024-01-17,VISA 13 digit
26778,26778,747.7969951429093,2024-01-26,VISA 13 digit
26779,26779,606.6693650313123,2024-02-17,VISA 16 digit
26780,26780,286.6431729270244,2024-02-15,Discover
26781,26781,481.10226160962645,2024-01-12,Mastercard
26782,26782,526.2601552811188,2024-01-09,JCB 15 digit
26783,26783,1254.8311823512688,2024-01-30,JCB 15 digit
26784,26784,274.6303658669479,2024-04-29,Mastercard
26785,26785,641.7865662257655,2024-01-01,Discover
26786,26786,353.9521014967328,2024-03-14,JCB 16 digit
26787,26787,547.3788269849483,2024-04-09,American Express
26788,26788,395.09204364070405,2024-04-15,VISA 19 digit
26789,26789,1186.1325141186078,2024-02-03,Maestro
26790,26790,491.8944609332988,2024-04-09,American Express
26791,26791,1001.4548304976925,2024-04-25,Diners Club / Carte Blanche
26792,26792,469.4271443251515,2024-03-17,Maestro
26793,26793,169.1032253933687,2024-04-04,Diners Club / Carte Blanche
26794,26794,821.0230452635138,2024-01-16,American Express
26795,26795,267.7286560978213,2024-01-20,VISA 16 digit
26796,26796,1039.5681262376118,2024-05-04,Discover
26797,26797,1380.5514901496554,2024-04-15,VISA 16 digit
26798,26798,670.2492367793427,2024-03-09,Mastercard
26799,26799,654.8128185903072,2024-03-20,JCB 16 digit
26800,26800,702.8735720491395,2024-04-25,VISA 16 digit
26801,26801,346.4304102145545,2024-03-28,Discover
26802,26802,925.9038785518376,2024-02-21,VISA 16 digit
26803,26803,899.7347885849126,2024-01-29,Diners Club / Carte Blanche
26804,26804,736.6027321675724,2024-04-08,VISA 16 digit
26805,26805,314.8545655942798,2024-05-04,JCB 16 digit
26806,26806,609.8002813016327,2024-03-29,American Express
26807,26807,1001.9973738909923,2024-02-13,JCB 16 digit
26808,26808,1024.4695674120348,2024-05-04,American Express
26809,26809,676.7586163801028,2024-02-05,Discover
26810,26810,356.85464564592087,2024-04-14,VISA 19 digit
26811,26811,880.5003799040817,2024-01-24,Diners Club / Carte Blanche
26812,26812,1029.4439781531673,2024-01-31,Diners Club / Carte Blanche
26813,26813,403.66590477272075,2024-01-07,JCB 15 digit
26814,26814,1058.0416669067909,2024-01-15,Mastercard
26815,26815,1149.9102084284375,2024-01-28,Diners Club / Carte Blanche
26816,26816,590.0572387724233,2024-01-02,Mastercard
26817,26817,910.6792453673299,2024-04-23,Maestro
26818,26818,780.3036779889492,2024-04-21,Discover
26819,26819,747.7663759802248,2024-04-19,VISA 13 digit
26820,26820,618.0811120996304,2024-01-06,Mastercard
26821,26821,1067.9001059970924,2024-03-18,VISA 13 digit
26822,26822,801.6236090590501,2024-04-26,Maestro
26823,26823,1202.694342805083,2024-01-07,JCB 16 digit
26824,26824,902.286399001229,2024-01-10,JCB 16 digit
26825,26825,818.7211673575532,2024-03-19,VISA 16 digit
26826,26826,1146.8628743021006,2024-04-25,American Express
26827,26827,1197.1945339489846,2024-01-23,VISA 13 digit
26828,26828,172.18895941072128,2024-01-18,JCB 15 digit
26829,26829,1091.558859068199,2024-04-12,VISA 16 digit
26830,26830,783.2026035717821,2024-02-20,VISA 16 digit
26831,26831,439.92990232007725,2024-03-25,Discover
26832,26832,775.790488795182,2024-05-05,Discover
26833,26833,695.2185661708236,2024-02-09,Mastercard
26834,26834,755.109161560686,2024-04-16,American Express
26835,26835,491.42521664318474,2024-04-27,VISA 19 digit
26836,26836,469.1643265137742,2024-04-29,VISA 16 digit
26837,26837,592.0967679762898,2024-01-02,VISA 16 digit
26838,26838,874.9572763541344,2024-01-27,VISA 19 digit
26839,26839,236.1651046460997,2024-03-14,JCB 15 digit
26840,26840,538.4404939809904,2024-01-24,Maestro
26841,26841,197.90948732306964,2024-01-29,VISA 19 digit
26842,26842,994.7888334343887,2024-02-19,VISA 16 digit
26843,26843,953.4848806970649,2024-04-23,Discover
26844,26844,1106.0739351874363,2024-02-15,Diners Club / Carte Blanche
26845,26845,857.6965521874329,2024-01-10,VISA 16 digit
26846,26846,475.40353796680006,2024-04-01,Mastercard
26847,26847,967.6180247038279,2024-01-13,VISA 19 digit
26848,26848,1125.485092481557,2024-03-24,Mastercard
26849,26849,1018.6445292897669,2024-01-12,VISA 16 digit
26850,26850,754.103290587348,2024-04-05,VISA 19 digit
26851,26851,1054.7850051016858,2024-04-15,VISA 19 digit
26852,26852,567.0634054466127,2024-04-19,Discover
26853,26853,890.608941571578,2024-03-24,VISA 16 digit
26854,26854,561.8242696755202,2024-01-30,Mastercard
26855,26855,905.5249946341623,2024-03-20,VISA 16 digit
26856,26856,1114.5454512988588,2024-03-27,VISA 16 digit
26857,26857,1156.2932363221175,2024-02-04,JCB 15 digit
26858,26858,709.8676160788448,2024-02-25,VISA 16 digit
26859,26859,605.4977657631204,2024-01-13,JCB 16 digit
26860,26860,968.301451478943,2024-01-08,JCB 15 digit
26861,26861,1217.1894521955953,2024-04-06,Discover
26862,26862,948.8404442696918,2024-04-16,JCB 16 digit
26863,26863,1046.9708930585796,2024-02-08,VISA 19 digit
26864,26864,705.7634980933075,2024-03-18,VISA 16 digit
26865,26865,1459.663738800742,2024-03-16,JCB 15 digit
26866,26866,421.4389310440118,2024-04-07,VISA 16 digit
26867,26867,695.8679320237493,2024-04-02,VISA 19 digit
26868,26868,727.2418246171449,2024-02-07,JCB 16 digit
26869,26869,925.9016087863209,2024-01-05,VISA 16 digit
26870,26870,996.22755626757,2024-02-08,VISA 16 digit
26871,26871,814.9108008326288,2024-02-10,VISA 16 digit
26872,26872,579.5239304614581,2024-04-10,JCB 16 digit
26873,26873,980.5337352382837,2024-02-03,JCB 16 digit
26874,26874,1090.600470572506,2024-03-28,VISA 16 digit
26875,26875,695.6272108795955,2024-04-17,VISA 16 digit
26876,26876,1314.6750555045705,2024-01-26,JCB 16 digit
26877,26877,473.94219296937473,2024-03-30,Maestro
26878,26878,791.6392174675318,2024-03-23,VISA 13 digit
26879,26879,1129.4059077769443,2024-03-09,JCB 16 digit
26880,26880,1148.466651791081,2024-04-01,Mastercard
26881,26881,1032.7947823567515,2024-01-26,JCB 16 digit
26882,26882,1064.6833578270373,2024-01-28,Maestro
26883,26883,893.2930595752375,2024-01-08,Maestro
26884,26884,1160.483719743113,2024-05-01,JCB 16 digit
26885,26885,806.7590128603051,2024-04-18,JCB 15 digit
26886,26886,1420.5332456826886,2024-02-11,VISA 16 digit
26887,26887,567.7686882312215,2024-02-23,American Express
26888,26888,518.2659373675149,2024-02-04,JCB 16 digit
26889,26889,577.5555787646877,2024-04-13,Diners Club / Carte Blanche
26890,26890,937.0515859837457,2024-01-03,Mastercard
26891,26891,445.07360332141707,2024-03-08,VISA 13 digit
26892,26892,593.8155966511306,2024-05-03,Maestro
26893,26893,184.60425567104525,2024-04-03,JCB 15 digit
26894,26894,755.8147722613134,2024-04-18,JCB 16 digit
26895,26895,1155.5959268579795,2024-04-14,JCB 16 digit
26896,26896,1151.0687732632402,2024-04-18,VISA 16 digit
26897,26897,1078.6409832499548,2024-01-08,VISA 16 digit
26898,26898,568.4838576442262,2024-01-14,VISA 19 digit
26899,26899,833.479702211418,2024-03-19,VISA 19 digit
26900,26900,715.6515614279588,2024-02-10,VISA 19 digit
26901,26901,1175.833442815328,2024-02-09,Diners Club / Carte Blanche
26902,26902,823.0370883243688,2024-03-27,Discover
26903,26903,419.6417933069857,2024-01-12,Discover
26904,26904,752.1035940163114,2024-02-04,JCB 16 digit
26905,26905,466.9396454261879,2024-02-25,Maestro
26906,26906,1289.941968825782,2024-04-05,VISA 13 digit
26907,26907,561.3217328306235,2024-04-21,Maestro
26908,26908,651.8481283022318,2024-02-29,American Express
26909,26909,545.3770450917232,2024-02-07,VISA 19 digit
26910,26910,848.268748229128,2024-03-31,Maestro
26911,26911,606.8817453371195,2024-01-31,JCB 16 digit
26912,26912,1301.247535270106,2024-04-03,Diners Club / Carte Blanche
26913,26913,411.62450427915974,2024-03-31,JCB 15 digit
26914,26914,857.9813740315537,2024-01-12,VISA 19 digit
26915,26915,510.6316085115941,2024-01-22,JCB 15 digit
26916,26916,333.5808304437726,2024-04-22,VISA 19 digit
26917,26917,396.7206128165617,2024-04-12,VISA 16 digit
26918,26918,303.9871050877657,2024-02-05,JCB 15 digit
26919,26919,1034.2766506517594,2024-01-30,Maestro
26920,26920,1241.205406608222,2024-01-14,JCB 16 digit
26921,26921,1094.7914154374548,2024-01-07,VISA 19 digit
26922,26922,562.1952727393195,2024-04-15,JCB 16 digit
26923,26923,1000.0578491368685,2024-04-30,JCB 15 digit
26924,26924,501.40549067896814,2024-01-23,JCB 15 digit
26925,26925,1160.1490915879392,2024-03-15,VISA 16 digit
26926,26926,190.3401970690999,2024-02-27,VISA 16 digit
26927,26927,491.27260330389356,2024-04-21,Maestro
26928,26928,699.1107284077214,2024-01-21,JCB 15 digit
26929,26929,693.6363000040596,2024-03-13,JCB 16 digit
26930,26930,804.7758619849242,2024-01-08,Maestro
26931,26931,1051.3846589758998,2024-04-03,JCB 15 digit
26932,26932,1069.6431638787658,2024-03-10,JCB 16 digit
26933,26933,981.3629151568275,2024-02-25,Mastercard
26934,26934,429.90297423834664,2024-02-10,Diners Club / Carte Blanche
26935,26935,894.3814400386144,2024-03-04,JCB 16 digit
26936,26936,1045.7635690424308,2024-01-30,VISA 13 digit
26937,26937,263.18981233843795,2024-03-31,Discover
26938,26938,1080.375266629895,2024-02-29,Mastercard
26939,26939,1159.7180479676595,2024-04-07,JCB 15 digit
26940,26940,416.3305897275102,2024-01-27,Mastercard
26941,26941,472.11940833853885,2024-02-15,JCB 15 digit
26942,26942,984.144427887396,2024-01-14,American Express
26943,26943,560.1442024061988,2024-05-04,VISA 16 digit
26944,26944,234.30328830030737,2024-01-28,Maestro
26945,26945,1162.2877614913627,2024-01-14,JCB 16 digit
26946,26946,716.7525761326294,2024-04-27,VISA 13 digit
26947,26947,771.1963419235558,2024-04-12,VISA 13 digit
26948,26948,1279.5551380846277,2024-01-15,VISA 13 digit
26949,26949,1414.5455738807611,2024-02-10,VISA 13 digit
26950,26950,543.7143383286445,2024-03-14,JCB 15 digit
26951,26951,588.8887481613007,2024-02-17,VISA 16 digit
26952,26952,642.1260922744179,2024-05-03,VISA 19 digit
26953,26953,392.6385258282127,2024-02-15,VISA 16 digit
26954,26954,1095.6547867334755,2024-03-16,Mastercard
26955,26955,657.2952624537546,2024-01-01,VISA 13 digit
26956,26956,1215.6374533298647,2024-05-05,VISA 19 digit
26957,26957,704.1985996602784,2024-03-31,Diners Club / Carte Blanche
26958,26958,879.6944435824425,2024-03-20,VISA 13 digit
26959,26959,174.8802160404985,2024-03-17,VISA 19 digit
26960,26960,1059.757903145569,2024-01-12,VISA 13 digit
26961,26961,504.5179429161231,2024-03-15,VISA 19 digit
26962,26962,929.0483746548157,2024-03-27,Mastercard
26963,26963,1012.1382501135979,2024-02-25,JCB 16 digit
26964,26964,663.7776918364473,2024-02-23,VISA 13 digit
26965,26965,694.848468170536,2024-01-22,Maestro
26966,26966,852.7547424715622,2024-03-21,Mastercard
26967,26967,978.0246542681606,2024-01-21,Maestro
26968,26968,581.0822779582196,2024-03-25,Diners Club / Carte Blanche
26969,26969,998.8168850663267,2024-01-29,VISA 16 digit
26970,26970,1000.5594928456558,2024-02-18,VISA 13 digit
26971,26971,502.9471060453072,2024-01-26,American Express
26972,26972,241.98240096384282,2024-04-01,VISA 13 digit
26973,26973,769.6041131396903,2024-04-16,American Express
26974,26974,634.9011213663423,2024-01-02,JCB 15 digit
26975,26975,716.2497115142805,2024-03-27,Mastercard
26976,26976,1154.535091748991,2024-01-05,American Express
26977,26977,1091.8192755082173,2024-03-20,American Express
26978,26978,1139.6724780812888,2024-02-21,JCB 15 digit
26979,26979,833.9366068831794,2024-01-17,Mastercard
26980,26980,545.0365277276571,2024-02-20,Discover
26981,26981,806.5232058842994,2024-02-22,Diners Club / Carte Blanche
26982,26982,1194.8366155529711,2024-01-09,Discover
26983,26983,1286.0457985898693,2024-02-24,Discover
26984,26984,1209.3423066244413,2024-01-06,JCB 16 digit
26985,26985,1201.0259793167884,2024-03-31,VISA 19 digit
26986,26986,443.7908347992645,2024-01-15,VISA 16 digit
26987,26987,745.7949540979656,2024-01-10,Discover
26988,26988,639.3842244292398,2024-01-02,JCB 15 digit
26989,26989,364.3246093395579,2024-05-02,American Express
26990,26990,1179.381011994125,2024-03-15,Mastercard
26991,26991,788.3782116863176,2024-02-29,JCB 15 digit
26992,26992,934.4213048057884,2024-03-04,JCB 15 digit
26993,26993,1090.7105860052186,2024-03-25,VISA 19 digit
26994,26994,541.3286399468483,2024-01-27,Mastercard
26995,26995,759.6281090335194,2024-01-22,JCB 15 digit
26996,26996,755.1903602342051,2024-04-05,VISA 16 digit
26997,26997,622.8295784106397,2024-03-07,Mastercard
26998,26998,780.9254960017099,2024-04-20,VISA 13 digit
26999,26999,827.9435916968062,2024-03-12,JCB 16 digit
27000,27000,929.876125977589,2024-04-14,Diners Club / Carte Blanche
27001,27001,223.75729249107917,2024-04-03,Diners Club / Carte Blanche
27002,27002,1322.4106441138583,2024-01-06,Mastercard
27003,27003,1155.5724606255321,2024-02-25,VISA 16 digit
27004,27004,770.2994122651382,2024-03-13,Discover
27005,27005,744.7003378151098,2024-04-01,Maestro
27006,27006,1199.0260447966675,2024-02-14,VISA 16 digit
27007,27007,1339.4872375535488,2024-04-01,JCB 16 digit
27008,27008,643.2581064612801,2024-03-02,VISA 13 digit
27009,27009,656.8666590401524,2024-03-11,JCB 16 digit
27010,27010,1115.2884392330052,2024-03-15,VISA 13 digit
27011,27011,1218.105499519874,2024-02-21,VISA 16 digit
27012,27012,962.5222491964623,2024-01-28,Diners Club / Carte Blanche
27013,27013,999.3139839725875,2024-02-08,VISA 16 digit
27014,27014,1191.8564492472265,2024-04-24,American Express
27015,27015,1049.0750748015407,2024-03-01,JCB 16 digit
27016,27016,719.8324689539465,2024-03-19,VISA 19 digit
27017,27017,1062.1183174716202,2024-02-02,Discover
27018,27018,643.0916903249558,2024-02-08,VISA 13 digit
27019,27019,586.4337911406653,2024-03-13,JCB 16 digit
27020,27020,1009.8764699558053,2024-01-17,VISA 13 digit
27021,27021,587.0084928504796,2024-04-09,Diners Club / Carte Blanche
27022,27022,450.7494395079584,2024-04-09,American Express
27023,27023,799.3100932873285,2024-01-01,JCB 16 digit
27024,27024,181.35376731727405,2024-03-19,VISA 16 digit
27025,27025,908.5691144626333,2024-02-18,Diners Club / Carte Blanche
27026,27026,794.8386409640992,2024-03-20,VISA 19 digit
27027,27027,886.6270176661039,2024-04-08,Discover
27028,27028,1174.417427778563,2024-01-02,Discover
27029,27029,246.1961363474055,2024-02-20,VISA 16 digit
27030,27030,836.6434583640889,2024-01-05,VISA 16 digit
27031,27031,1049.571268499044,2024-04-13,American Express
27032,27032,879.4641352556705,2024-04-01,American Express
27033,27033,1044.213178290649,2024-01-14,JCB 15 digit
27034,27034,728.9403175631568,2024-01-24,VISA 13 digit
27035,27035,293.6741303583502,2024-04-26,Diners Club / Carte Blanche
27036,27036,793.8052119556014,2024-01-11,Maestro
27037,27037,373.59256883659066,2024-04-12,American Express
27038,27038,1223.3683098961997,2024-01-20,VISA 16 digit
27039,27039,514.9658741669814,2024-02-05,American Express
27040,27040,155.90001035997417,2024-01-09,American Express
27041,27041,422.8204762138163,2024-02-13,VISA 16 digit
27042,27042,187.1637768801511,2024-01-06,VISA 16 digit
27043,27043,374.4104389164997,2024-01-24,JCB 15 digit
27044,27044,697.6084726831103,2024-04-24,Diners Club / Carte Blanche
27045,27045,847.4381104416584,2024-04-02,VISA 16 digit
27046,27046,861.5596978890609,2024-03-30,Diners Club / Carte Blanche
27047,27047,625.7953031276494,2024-03-25,VISA 19 digit
27048,27048,579.4853959247664,2024-03-29,Diners Club / Carte Blanche
27049,27049,649.4055366095073,2024-01-30,Maestro
27050,27050,1133.7206708672124,2024-02-17,VISA 19 digit
27051,27051,1069.5487461380167,2024-02-07,VISA 19 digit
27052,27052,954.9451007880684,2024-02-05,VISA 19 digit
27053,27053,819.8263897464353,2024-01-25,Maestro
27054,27054,378.9154549836834,2024-04-29,American Express
27055,27055,782.6315169134775,2024-02-04,Mastercard
27056,27056,1018.4686266099887,2024-01-15,VISA 13 digit
27057,27057,1214.7123580706193,2024-04-23,VISA 16 digit
27058,27058,371.4697932968004,2024-04-08,Maestro
27059,27059,575.9751491120808,2024-01-16,VISA 13 digit
27060,27060,1144.209606672012,2024-02-05,JCB 16 digit
27061,27061,580.728481841642,2024-03-20,JCB 16 digit
27062,27062,174.45692879485136,2024-01-11,JCB 16 digit
27063,27063,647.8866262190439,2024-01-25,Maestro
27064,27064,1283.2002956831009,2024-01-23,Discover
27065,27065,972.0090341289599,2024-03-09,JCB 16 digit
27066,27066,961.7721942171096,2024-04-23,American Express
27067,27067,631.4968386564043,2024-03-13,American Express
27068,27068,667.2507075481891,2024-02-11,VISA 13 digit
27069,27069,600.5620945969624,2024-01-22,American Express
27070,27070,1200.9713909311977,2024-03-31,VISA 16 digit
27071,27071,921.761715001735,2024-03-11,JCB 16 digit
27072,27072,998.6256867255884,2024-03-12,VISA 16 digit
27073,27073,521.4886945799224,2024-02-26,Diners Club / Carte Blanche
27074,27074,657.223183502452,2024-02-21,VISA 13 digit
27075,27075,1277.32246387397,2024-02-15,Maestro
27076,27076,691.30385161879,2024-01-17,VISA 16 digit
27077,27077,779.0838357867228,2024-04-02,Maestro
27078,27078,1212.2429335253833,2024-04-21,Diners Club / Carte Blanche
27079,27079,660.9013710763272,2024-04-16,VISA 16 digit
27080,27080,1041.9277581217875,2024-04-07,Maestro
27081,27081,742.1743503336664,2024-03-25,JCB 16 digit
27082,27082,1212.2888397961121,2024-02-06,Discover
27083,27083,1027.5920379857512,2024-05-01,JCB 16 digit
27084,27084,568.60112977446,2024-01-02,Discover
27085,27085,1097.787245248909,2024-03-21,JCB 16 digit
27086,27086,661.0867645900247,2024-03-28,Discover
27087,27087,1322.026681850283,2024-02-18,VISA 16 digit
27088,27088,663.7316302688113,2024-03-21,Diners Club / Carte Blanche
27089,27089,566.7286287666373,2024-05-04,JCB 16 digit
27090,27090,354.9995329895344,2024-03-24,Maestro
27091,27091,415.21902995852076,2024-01-09,Maestro
27092,27092,1120.3094262391014,2024-01-07,American Express
27093,27093,717.0642647632831,2024-02-17,VISA 16 digit
27094,27094,206.67630968827683,2024-03-03,VISA 13 digit
27095,27095,632.6991627517467,2024-03-05,VISA 16 digit
27096,27096,1158.4738940415864,2024-04-02,American Express
27097,27097,973.604579098507,2024-04-29,Discover
27098,27098,627.5814392313222,2024-03-26,JCB 16 digit
27099,27099,577.6932347745719,2024-05-05,JCB 15 digit
27100,27100,1020.8701618060743,2024-03-09,VISA 16 digit
27101,27101,323.75818183770633,2024-03-31,JCB 15 digit
27102,27102,546.9952776656858,2024-01-23,Diners Club / Carte Blanche
27103,27103,1165.1882046425194,2024-02-20,VISA 16 digit
27104,27104,549.9137351669118,2024-05-02,Maestro
27105,27105,687.5947233978545,2024-03-08,Diners Club / Carte Blanche
27106,27106,748.5377133580043,2024-02-18,Mastercard
27107,27107,1401.1968021802143,2024-03-22,American Express
27108,27108,892.4093288711629,2024-02-14,VISA 13 digit
27109,27109,895.1934220539054,2024-03-07,Discover
27110,27110,547.1524595732176,2024-02-17,VISA 16 digit
27111,27111,1008.9724380425951,2024-02-09,VISA 13 digit
27112,27112,409.85743590681875,2024-04-13,Mastercard
27113,27113,308.86876562765735,2024-02-10,Discover
27114,27114,380.2773998788231,2024-02-10,JCB 16 digit
27115,27115,805.5653681276854,2024-03-04,JCB 15 digit
27116,27116,696.735700597538,2024-03-29,Diners Club / Carte Blanche
27117,27117,1014.9160433919043,2024-04-10,Discover
27118,27118,1114.9838520807405,2024-01-18,Maestro
27119,27119,838.7983945049957,2024-01-07,VISA 16 digit
27120,27120,527.3990215441705,2024-03-17,Diners Club / Carte Blanche
27121,27121,197.1971476015152,2024-04-23,VISA 16 digit
27122,27122,782.9693870824499,2024-01-16,VISA 13 digit
27123,27123,769.9886427522608,2024-02-24,American Express
27124,27124,544.9246823836788,2024-03-30,American Express
27125,27125,658.1209859769112,2024-02-10,JCB 16 digit
27126,27126,546.3097745524071,2024-02-04,JCB 16 digit
27127,27127,407.6122631154258,2024-03-20,JCB 15 digit
27128,27128,310.6898213024656,2024-02-28,Discover
27129,27129,857.2724247507622,2024-01-01,Mastercard
27130,27130,970.3542179978374,2024-01-07,JCB 16 digit
27131,27131,191.69443508105905,2024-03-18,VISA 16 digit
27132,27132,789.4265591756343,2024-04-15,VISA 16 digit
27133,27133,543.0752234527731,2024-01-18,VISA 19 digit
27134,27134,236.23899288043432,2024-04-07,JCB 16 digit
27135,27135,842.363445005181,2024-04-27,Diners Club / Carte Blanche
27136,27136,400.69016759479763,2024-04-10,Discover
27137,27137,638.8551576306162,2024-01-09,Mastercard
27138,27138,667.7910384563063,2024-03-04,VISA 19 digit
27139,27139,155.94556523596407,2024-01-09,Discover
27140,27140,195.33380120075398,2024-01-18,JCB 15 digit
27141,27141,754.3192058490521,2024-04-07,VISA 13 digit
27142,27142,498.0964957514829,2024-02-14,Maestro
27143,27143,692.9733092561893,2024-03-04,VISA 16 digit
27144,27144,930.5555042318931,2024-04-05,VISA 16 digit
27145,27145,544.9914927090931,2024-03-26,American Express
27146,27146,1100.868416955234,2024-01-10,VISA 16 digit
27147,27147,691.0109022640188,2024-02-16,JCB 15 digit
27148,27148,723.1365568082208,2024-04-16,VISA 16 digit
27149,27149,1066.2481003872094,2024-03-23,VISA 16 digit
27150,27150,649.4098476364316,2024-04-03,JCB 15 digit
27151,27151,1273.2013558579395,2024-01-22,Mastercard
27152,27152,961.4558176067715,2024-01-10,VISA 16 digit
27153,27153,197.71717540074758,2024-03-24,JCB 15 digit
27154,27154,1041.1151618912525,2024-04-26,Discover
27155,27155,875.2958463378249,2024-01-31,VISA 16 digit
27156,27156,527.9105709508676,2024-03-26,American Express
27157,27157,884.3770740064743,2024-04-19,Diners Club / Carte Blanche
27158,27158,1093.4519280385466,2024-04-03,Discover
27159,27159,784.1961780618935,2024-04-17,Diners Club / Carte Blanche
27160,27160,845.717422392912,2024-04-18,JCB 16 digit
27161,27161,913.2218725800515,2024-02-08,Discover
27162,27162,560.5582847506239,2024-04-14,Diners Club / Carte Blanche
27163,27163,774.3137470480193,2024-02-11,JCB 16 digit
27164,27164,661.446157138088,2024-05-03,JCB 15 digit
27165,27165,1069.527560386602,2024-04-07,Discover
27166,27166,827.8262486779048,2024-04-03,JCB 16 digit
27167,27167,1238.829949248232,2024-03-19,JCB 15 digit
27168,27168,693.1209112311894,2024-03-20,JCB 16 digit
27169,27169,578.6700181468061,2024-01-05,Maestro
27170,27170,248.40192492679904,2024-02-23,JCB 15 digit
27171,27171,229.41282207890555,2024-04-12,JCB 16 digit
27172,27172,612.1596081113698,2024-03-18,American Express
27173,27173,368.7004242395932,2024-01-30,VISA 16 digit
27174,27174,1058.8626069086854,2024-02-08,Mastercard
27175,27175,545.2630574871637,2024-04-16,VISA 16 digit
27176,27176,545.5976537472559,2024-03-25,JCB 16 digit
27177,27177,1435.2201915662167,2024-02-25,VISA 13 digit
27178,27178,714.5949572016958,2024-01-02,Diners Club / Carte Blanche
27179,27179,946.9244010308107,2024-02-14,JCB 16 digit
27180,27180,131.1376616448571,2024-02-22,JCB 16 digit
27181,27181,448.4813611629478,2024-03-02,VISA 13 digit
27182,27182,713.4543464791614,2024-05-05,JCB 15 digit
27183,27183,739.443182991038,2024-05-04,Discover
