FlightID,Airline,Origin,Destination,DepartureTime,ArrivalTime,Price
1554,Davis LLC,New Paul,Hernandezview,2024-02-17 17:40:31,2024-01-14 18:00:46,997.8285211867945
1555,Nelson LLC,New Ashleychester,East Teresaburgh,2024-04-19 19:49:27,2024-04-06 02:49:14,760.0771472375568
1556,"Brown, Robinson and Wright",Mendezberg,Griffinville,2024-05-05 09:55:32,2024-04-09 14:25:44,836.498091138882
1557,Dixon PLC,Michelleport,Scottport,2024-04-30 01:32:47,2024-04-20 08:23:06,624.0379893204394
1558,Harrison Group,Castanedafort,Lake Danielletown,2024-01-26 01:08:28,2024-04-23 00:20:33,982.1812132928563
1559,Hardin-Baker,South Andrewton,Anitachester,2024-03-04 23:32:46,2024-05-03 11:25:38,76.47568958043203
1560,Peterson and Sons,New Robertport,New Evan,2024-01-31 20:13:15,2024-02-09 09:42:04,332.8073468803725
1561,"Henderson, Miller and Jones",West Melanieport,Port Kimberly,2024-04-14 21:13:34,2024-01-30 23:50:06,674.8468848210481
1562,Mooney-Henry,Lake Daniel,Alecland,2024-05-01 19:07:48,2024-04-28 23:21:16,562.1869885193606
1563,Baker-Bennett,South Jessica,North Jonathanview,2024-04-11 08:11:25,2024-01-22 06:36:54,259.5397999055982
1564,"Jones, Clark and Torres",Port Brianchester,Lake Heather,2024-04-28 20:28:27,2024-02-15 17:35:45,814.8248580580617
1565,"Blackwell, Wright and Ball",Port Hayleyview,Walkerburgh,2024-05-03 09:21:29,2024-02-02 04:41:08,62.61110011180804
1566,Jones Ltd,South Brittanyfort,West Christopherside,2024-02-24 14:25:13,2024-04-07 00:53:25,631.2298608005995
1567,"Miller, Armstrong and Campos",Patriciaborough,Lake Jose,2024-01-30 19:54:17,2024-03-06 01:22:20,353.7732583835926
1568,"Smith, Smith and Gomez",Port Krystal,Wolfeburgh,2024-02-02 04:12:36,2024-01-13 05:11:45,433.10380504490104
1569,"Taylor, Garcia and Brooks",East Antonio,Port Danielhaven,2024-03-01 05:26:24,2024-03-28 06:15:24,141.2558338853085
1570,Little-Bray,Brownland,Mariaview,2024-03-26 13:18:09,2024-01-08 02:22:37,735.3918593786464
1571,"Garcia, Flores and Lee",Annefort,Robertoborough,2024-02-15 13:28:30,2024-01-03 09:38:19,364.71983969737914
1572,Erickson-Washington,Port Carol,North Davidport,2024-03-27 11:30:28,2024-01-05 09:15:47,867.1011369219549
1573,Wilson PLC,Port Maryside,Wileyshire,2024-03-19 04:19:41,2024-04-15 03:31:33,508.9204949243079
1574,Casey-Mckenzie,New Jennifermouth,North Kevinside,2024-02-02 02:06:00,2024-04-13 10:13:06,553.9401067990564
1575,White LLC,New Reneetown,Youngberg,2024-01-09 15:11:12,2024-02-16 07:25:22,267.4610342868676
1576,Lee-Kirby,Port Richard,Lake Kathryn,2024-03-29 01:24:20,2024-04-23 18:27:50,667.2678686318193
1577,"Brown, Becker and Guerra",Johnside,Rachelshire,2024-02-27 13:18:40,2024-02-22 09:04:01,168.15180085205634
1578,"White, Hubbard and Shelton",Jacobberg,Kimberlybury,2024-03-31 06:28:33,2024-01-17 20:37:09,278.582974711009
1579,"Miller, Ayala and York",New Debra,Moranberg,2024-01-23 04:31:46,2024-04-25 15:59:51,892.039669873214
1580,Moreno Group,Edwardchester,Philliphaven,2024-01-03 22:51:06,2024-03-05 18:45:04,145.98075177819786
1581,Sparks-Hamilton,East Denise,North Felicia,2024-04-10 05:40:25,2024-02-22 23:51:04,977.7671459867717
1582,"Kennedy, Tucker and Mitchell",Brianbury,Millerhaven,2024-03-06 03:50:31,2024-01-28 08:26:53,427.7454816139106
1583,"Patterson, English and Kelly",North Jamiechester,North Jeffrey,2024-04-19 13:47:52,2024-04-07 07:44:17,553.708671249863
1584,Moore-Hansen,Lake Jessicaberg,Lake David,2024-03-08 05:04:37,2024-01-26 01:56:53,925.997155815696
1585,Nichols-Welch,Kirbyview,Lake Robert,2024-04-22 21:25:30,2024-04-26 18:26:36,644.2328396582811
1586,Fields-Stewart,Lake Alicia,West Judy,2024-03-09 19:50:12,2024-03-28 06:43:49,56.685976782746636
1587,Baker PLC,West Jenniferberg,Christianville,2024-02-04 22:47:07,2024-03-07 03:03:36,369.25704203913284
1588,Rollins Ltd,Chavezton,Jamesville,2024-02-02 15:43:35,2024-02-09 15:14:11,843.3684093964604
1589,Salazar-Johnson,Mikaylaland,Jamesberg,2024-03-25 21:37:29,2024-02-04 00:52:20,866.8762877207953
1590,Logan-Smith,Richardville,New Davidview,2024-02-13 08:02:35,2024-01-07 01:14:31,304.62005437717454
1591,"Mason, Miller and Johnston",Port Loriberg,Howardfurt,2024-03-29 03:23:09,2024-02-01 03:15:08,805.6686104400203
1592,Stein Group,Lake Michaelchester,Yoderport,2024-02-27 18:32:10,2024-01-14 16:42:09,262.15391668509835
1593,Pitts Group,Lake Michaelahaven,Wellshaven,2024-04-11 12:36:54,2024-04-30 11:15:58,62.45067867242257
1594,Mendoza LLC,South Dianeberg,Khanchester,2024-01-26 17:22:17,2024-01-23 23:43:16,936.5610017147146
1595,"Collins, Coleman and Miller",West Anthonyside,Higginsburgh,2024-02-09 18:56:41,2024-04-14 13:32:58,676.7002845786268
1596,Young-Suarez,Port Sandrashire,New Pamshire,2024-04-01 16:44:39,2024-02-29 03:24:58,142.66099544582443
1597,"Thompson, Welch and Rogers",Calvinmouth,South Roberto,2024-04-10 04:31:03,2024-02-17 11:00:20,185.63098176285638
1598,"Perry, Walker and Little",Weberbury,Port Jenniferborough,2024-02-19 05:17:05,2024-02-26 11:27:00,511.3140065861666
1599,"Lewis, Padilla and Lucas",West Richard,New Lindatown,2024-03-27 07:55:01,2024-02-23 01:21:23,828.0170541186307
1600,Flores Ltd,Shermanhaven,Christopherchester,2024-01-22 00:09:04,2024-01-21 20:13:33,297.71238015235645
1601,"Long, Pope and Perkins",Snydermouth,West Lisa,2024-04-05 18:40:36,2024-03-01 15:13:22,670.0252824550253
1602,"Jefferson, Gibson and Washington",Stevenborough,West Todd,2024-04-14 10:33:04,2024-03-16 08:40:03,59.69520818557446
1603,Nolan Group,Lindatown,Stevensontown,2024-01-07 22:44:17,2024-02-27 08:43:35,124.28408856231594
1604,Martin-Mccormick,Port Yesenia,Claystad,2024-03-12 02:04:25,2024-01-14 17:17:52,123.0013406273771
1605,"Livingston, Young and Lloyd",West Zachary,Lake Timothy,2024-03-04 06:38:17,2024-01-20 12:27:02,235.495250335074
1606,Adams PLC,Greenville,New Timothytown,2024-01-12 00:29:19,2024-04-04 21:44:31,320.8865795755318
1607,Vaughn-Little,West Timothyton,Davenportberg,2024-04-28 01:25:09,2024-03-02 10:05:49,946.8054655923514
1608,"Taylor, Stanley and Lopez",West Kevinfurt,Jamesberg,2024-04-19 18:21:50,2024-02-05 20:07:40,629.8706170591513
1609,"Adams, Collins and Deleon",New Brittanyview,Baileymouth,2024-04-13 13:01:13,2024-02-23 04:01:21,104.84291528304553
1610,"Fitzgerald, Garcia and Chang",Parkerfort,Port Karen,2024-02-14 08:38:35,2024-02-15 16:50:09,776.5824717333636
1611,"Thomas, Sanders and Rubio",Lake Sarah,East April,2024-03-11 11:20:34,2024-03-27 05:53:36,891.7884386043611
1612,Bridges and Sons,Calderonfort,Lake Marieland,2024-02-12 05:23:43,2024-04-29 16:13:25,791.7957279055785
1613,"Vazquez, Roberts and Poole",New John,Allisonland,2024-02-17 16:51:00,2024-03-10 12:43:50,706.8761377566625
1614,Watson Group,Port Jamie,New Donna,2024-04-06 07:08:34,2024-04-15 05:39:09,507.62511943899625
1615,Woods Inc,Port April,East Zacharychester,2024-02-29 14:37:37,2024-02-01 17:21:55,876.1064419892339
1616,"Oconnor, White and Adams",North Amber,Meganhaven,2024-04-29 10:37:49,2024-04-29 02:14:33,630.2532729992341
1617,"Nixon, Yang and Johnson",Lake Ambermouth,New Madeline,2024-05-02 00:23:36,2024-01-11 02:37:52,984.3221568772477
1618,"Rodriguez, Nelson and Hampton",South Jessica,South Stanley,2024-04-01 01:24:50,2024-01-07 04:20:17,687.1585585031241
1619,Neal PLC,Port Barbarachester,Theresaburgh,2024-03-31 09:08:32,2024-04-17 06:40:25,681.7426006367599
1620,Lara Group,North David,West Jeffrey,2024-04-15 16:30:44,2024-03-25 10:44:06,628.8059603851087
1621,Griffin-Colon,Angelafort,Darrylhaven,2024-02-23 15:51:57,2024-04-09 11:45:53,411.69711235740834
1622,"Grant, Richardson and Padilla",Jeffreyfort,Zoetown,2024-02-13 20:28:58,2024-01-25 01:26:04,735.6587584827647
1623,"Young, Thompson and Powell",North Dominique,Davidstad,2024-01-06 15:08:47,2024-05-02 22:28:42,985.9054054463945
1624,Wallace-Lee,Harrisonfurt,Jeremiahbury,2024-01-01 15:39:37,2024-03-15 02:38:52,832.7962679389357
1625,Miranda and Sons,East Stephaniemouth,North Karen,2024-03-08 01:32:33,2024-03-03 23:49:27,475.0367576894909
1626,Simmons-Day,Coleshire,Port Charlesville,2024-02-20 03:42:07,2024-01-31 13:46:58,288.13236791302177
1627,Calderon-Morales,Smithville,New David,2024-03-14 14:17:20,2024-01-10 20:35:48,567.9792927335924
1628,"Hogan, Wilson and Martin",Melissachester,North Michaelbury,2024-01-04 07:46:16,2024-03-16 20:25:01,941.5581867608381
1629,Soto Inc,South George,Briggsberg,2024-03-29 02:25:46,2024-02-28 11:22:49,901.0224323837066
1630,"Hughes, Fields and Santiago",Kristinburgh,West Heatherstad,2024-01-24 06:51:59,2024-03-20 10:08:24,856.7677375307032
1631,Ford-Moon,East Jennifermouth,Lake Timothy,2024-03-22 02:52:12,2024-02-15 10:22:16,684.1992232828287
1632,Mcbride-Cortez,Lorimouth,Tylerland,2024-01-16 10:34:44,2024-01-20 12:56:44,466.86302094318347
1633,"Pineda, Gordon and Jones",East Thomas,Teresaport,2024-03-06 23:03:23,2024-04-21 12:55:43,933.6380226650421
1634,Edwards-Cummings,West Dorisstad,East Anthonyfurt,2024-05-06 09:38:43,2024-01-24 21:49:15,790.6873633150836
1635,Smith Ltd,Annabury,Wrightstad,2024-01-08 03:50:24,2024-02-19 14:16:38,478.87040202174245
1636,Sutton Group,Bishoptown,New Michaelview,2024-01-01 14:04:58,2024-02-03 01:15:31,758.2254015682167
1637,Garcia-Stone,Charlotteland,New Angelicaland,2024-03-03 22:28:24,2024-02-24 21:07:10,624.4822302996491
1638,Short and Sons,Scottstad,Madelinechester,2024-01-15 02:23:33,2024-02-02 18:27:27,540.4030865123709
1639,Kidd Inc,New Devon,Howardhaven,2024-03-18 05:11:18,2024-04-14 02:41:44,877.1851131345273
1640,Rocha-Khan,New Robertmouth,West Brett,2024-04-12 10:42:44,2024-02-24 00:08:06,802.5499425126781
1641,"Cruz, Patel and Santos",North Susantown,East Donald,2024-02-22 20:24:34,2024-04-19 14:12:52,583.965452069129
1642,"Davis, Williams and Ferguson",Port Monicabury,South Vanessa,2024-01-28 15:32:59,2024-04-22 09:05:49,340.8252851803714
1643,Yang-Robinson,West Christopherville,Valerieshire,2024-02-29 13:16:29,2024-04-19 16:54:03,83.98866400622508
1644,Roth-Perez,North Brianhaven,Lake Dana,2024-02-18 21:24:22,2024-01-13 05:55:41,717.2615328389044
1645,"Ellis, Young and Santiago",Port Oscarburgh,Josephstad,2024-02-02 11:28:07,2024-01-04 23:05:09,596.2476283874128
1646,Wheeler-Ross,Taylortown,Silvamouth,2024-02-29 22:25:23,2024-03-28 14:38:40,543.1260840545261
1647,Mccormick-Navarro,Glennmouth,Jeremyhaven,2024-04-14 01:45:14,2024-04-22 18:12:50,768.6785608685669
1648,"Johnson, Cunningham and Duncan",West Alan,Shannonside,2024-03-26 19:12:59,2024-04-01 01:28:23,568.659371875651
1649,Beck-Le,North Jessicaside,Bruceborough,2024-03-01 15:03:17,2024-02-27 17:02:29,525.0886530776675
1650,Gamble and Sons,Warrenside,Morganside,2024-03-23 09:49:00,2024-04-10 09:04:32,573.640736867954
1651,"Douglas, Willis and Knapp",North Chad,East Kimberlyborough,2024-01-02 22:21:38,2024-03-01 23:41:06,663.5040964703616
1652,Dennis Group,Williammouth,East Morgan,2024-02-21 23:55:12,2024-03-01 13:03:48,693.9173962517715
1653,Norris-Ponce,Jennifermouth,South Meganville,2024-04-24 10:21:53,2024-04-02 17:33:00,241.77276541190471
1654,"Jones, Hernandez and Smith",Brianmouth,Stephenshire,2024-04-17 01:59:23,2024-02-10 13:10:23,906.5668301961543
1655,Brown PLC,North Desiree,South Kimberly,2024-02-01 15:41:53,2024-01-10 16:12:58,785.0964241780456
1656,Kent-Byrd,Jeanettetown,Mcmillanview,2024-04-04 14:47:12,2024-04-08 05:10:05,190.11305142540218
1657,Jones PLC,North Jameschester,North Larry,2024-01-06 20:49:22,2024-02-25 02:00:14,292.5503760798756
1658,"Castro, Miller and Peterson",Martinfurt,South Mary,2024-02-02 03:25:52,2024-03-25 22:43:28,482.5373274611898
1659,Velez-Whitaker,Harrellborough,East April,2024-02-09 03:06:19,2024-01-22 19:35:47,350.51147876677544
1660,Morris-Taylor,Clarkmouth,Fitzpatrickview,2024-04-20 05:27:33,2024-03-05 23:54:13,682.8020037134519
1661,"Flowers, Myers and Rodgers",Lake Victoria,South Erik,2024-01-14 01:37:24,2024-03-09 03:46:03,227.90374541297584
1662,Wells-Williams,Eddiestad,New Rickybury,2024-03-10 18:34:03,2024-04-14 11:38:49,341.2827608364464
1663,"Bowers, Newman and Tran",Larsenfort,Kathleenview,2024-02-15 15:21:02,2024-01-31 08:48:20,430.20816948384135
1664,Andrade Group,North Ginaborough,Parkerport,2024-01-22 10:49:42,2024-01-02 10:27:59,906.1096647913034
1665,"Davis, Hicks and Farrell",Staceystad,South Nicoleshire,2024-02-06 09:50:56,2024-04-08 00:08:03,895.6310787306699
1666,"Foster, Bernard and Bright",New Joe,North Patricia,2024-02-24 04:00:16,2024-01-31 21:53:13,210.3104229155661
1667,Tapia-Hicks,North Brett,Leemouth,2024-01-14 21:24:58,2024-01-06 01:06:01,771.8400344422714
1668,"Young, Grant and Smith",South Marc,Lake Brian,2024-02-10 09:43:37,2024-01-03 00:04:47,793.4449992951313
1669,Moore Group,Port Michaelchester,East Johnburgh,2024-03-26 06:40:53,2024-01-11 18:53:03,893.9230317837479
1670,Mcintosh-Brown,New Karen,Joelport,2024-05-03 18:43:55,2024-02-28 08:22:44,162.29818359408472
1671,"Weeks, Hudson and Wells",North Dawn,Burnstown,2024-04-05 09:18:07,2024-02-10 15:32:09,831.1974430391567
1672,Hawkins LLC,Abigailburgh,South Nathan,2024-03-30 21:43:56,2024-03-09 13:36:30,262.17888366448176
1673,"Jacobs, Gonzalez and Cervantes",Amandaland,Jennifershire,2024-01-29 07:47:45,2024-03-22 22:13:40,407.64226040708337
1674,Sanford LLC,Peggyside,South Jaredchester,2024-03-04 07:13:14,2024-01-04 07:06:09,257.77099932204044
1675,"Hubbard, Abbott and Bernard",West Sean,Edwardsstad,2024-01-26 02:45:33,2024-02-18 07:20:06,269.26452667799737
1676,"Bowers, Trevino and Pugh",South Briana,West Phillipfurt,2024-01-22 23:34:09,2024-01-01 15:04:44,926.6286252475173
1677,"Wilson, Lawrence and Santiago",New Laura,Morrowmouth,2024-01-27 14:19:24,2024-02-29 22:25:39,729.55999758169
1678,Lawson PLC,Cynthiamouth,Kimberlymouth,2024-01-25 23:35:11,2024-04-22 05:38:32,135.0708995674678
1679,"Wade, Small and Mason",Kimberlyberg,Gregoryfort,2024-04-17 06:49:19,2024-01-04 18:09:02,330.2643165085397
1680,Brandt Group,Huangside,North Michaelchester,2024-02-03 03:38:23,2024-01-29 03:50:12,409.9639009947016
1681,Frank Group,Geraldfort,Floresshire,2024-04-11 10:18:02,2024-03-23 05:58:36,575.4983048657399
1682,Gray-Costa,Moralesport,South Bryanside,2024-02-24 07:52:00,2024-04-16 08:32:53,794.156562148859
1683,Bartlett LLC,Francischester,Port Toni,2024-04-16 15:04:26,2024-01-18 13:19:48,635.4715895919884
1684,Mclean-Smith,Deniseton,Lake Heatherchester,2024-03-06 15:08:17,2024-04-19 00:19:13,744.6150006724217
1685,Thomas and Sons,West Jonathon,Gonzalesfurt,2024-02-17 08:33:37,2024-03-12 02:14:20,955.1568378454624
1686,Butler Inc,Ryanburgh,North Anthonyville,2024-03-26 13:36:21,2024-01-18 11:16:14,920.6699529702689
1687,Tran-Johnson,Jenniferfurt,Porterborough,2024-03-16 01:30:57,2024-05-03 17:12:30,817.1880262519987
1688,Phelps-Serrano,New Jennifer,New Michael,2024-04-28 10:19:01,2024-02-20 15:21:02,442.20299253206554
1689,"Knight, Long and Allen",Reevesborough,Smithfurt,2024-05-05 15:39:56,2024-01-11 11:46:17,523.3297795956242
1690,"Anderson, Higgins and Harding",New Debra,Watkinsview,2024-03-20 12:50:48,2024-03-29 23:18:41,776.1451982849286
1691,Scott PLC,Waltonborough,Port George,2024-03-30 19:23:02,2024-03-03 21:02:54,573.4930547364461
1692,Gonzalez Inc,Nunezfort,Robertbury,2024-02-10 11:06:32,2024-04-04 02:21:18,488.79604656762456
1693,Kirk-Alexander,Bridgesmouth,Sharonfort,2024-01-21 17:04:23,2024-05-03 10:36:26,259.1271199940537
1694,"Porter, Cooper and Salas",Jordanfort,East Jessica,2024-01-14 22:19:14,2024-05-04 07:15:04,864.1453955737272
1695,Hill-Allen,North Abigailbury,Micheletown,2024-04-01 04:54:30,2024-02-03 22:44:12,319.11178971521184
1696,"Turner, Lane and Jones",Michaelton,Rodriguezville,2024-01-12 22:17:56,2024-02-09 06:12:04,645.2374763199101
1697,Smith-Howe,East Jonathanfort,North Pamchester,2024-02-24 17:57:27,2024-03-20 02:24:41,734.5724456175284
1698,Manning-Delacruz,Lake Denise,Allenfurt,2024-01-16 12:09:44,2024-03-28 13:51:35,458.09610326100875
1699,"Flores, Campbell and Manning",West Kennethberg,South Deborah,2024-04-07 03:03:21,2024-01-24 22:28:34,411.47949597465526
1700,Patel-Jones,West Saraland,Ronaldburgh,2024-01-25 12:09:34,2024-05-06 19:05:31,848.6950419024541
1701,Gilbert-Rios,South Rachel,Port Monica,2024-01-13 14:36:18,2024-01-30 04:10:14,655.1306140513763
1702,Hicks-King,New Shelby,Bakerfort,2024-02-09 06:57:02,2024-01-15 17:14:23,236.45823197497387
1703,Williams Ltd,Bethbury,South Tamarafort,2024-01-01 09:23:21,2024-03-17 11:22:57,170.32763093333244
1704,"Green, Forbes and Pierce",New Kristi,Coreystad,2024-04-12 01:03:34,2024-02-25 03:36:28,905.4066579604545
1705,Moore LLC,Butlermouth,Port Hollyton,2024-03-17 21:02:03,2024-02-05 23:52:26,343.68635217414135
1706,Williams-Jensen,North Anthony,Eatonberg,2024-02-12 13:04:58,2024-04-29 02:03:05,320.7355484837792
1707,"Humphrey, Davis and Rogers",Port Benjamin,Edwardsside,2024-04-04 17:39:00,2024-04-23 05:20:43,689.7346261586111
1708,"Alvarez, Berry and Jackson",Floresville,East Stevenfurt,2024-03-12 14:03:22,2024-05-06 09:30:24,94.3702054356365
1709,"Chase, Baker and Lopez",East Jenniferview,Malloryshire,2024-04-21 13:28:17,2024-05-07 04:11:35,525.1480764051594
1710,Cordova and Sons,Jackfurt,Lake Tylerville,2024-04-25 17:00:44,2024-01-21 04:29:33,644.1489352747141
1711,Cox-Walker,South Carrie,Davidtown,2024-01-13 10:57:05,2024-05-03 18:17:23,695.0756355171104
1712,"Guerrero, Swanson and Miller",Thomasview,Lake Alyssabury,2024-02-21 04:05:20,2024-04-18 14:12:01,405.862194300612
1713,Wagner Inc,Port Deniseshire,East Craigtown,2024-03-28 22:48:09,2024-02-08 06:34:49,447.7559003260011
1714,Gardner-Long,West Michaelshire,Michaelstad,2024-04-06 01:38:00,2024-01-07 12:23:42,470.811354209093
1715,Anderson and Sons,New Jesushaven,Matthewborough,2024-04-11 09:33:35,2024-01-06 08:15:52,733.9827552873181
1716,Coleman and Sons,Lawsonborough,Johnstad,2024-05-07 08:32:06,2024-04-26 09:24:42,336.4355271567407
1717,"Ramos, Watson and Reed",New Terrimouth,East Elizabeth,2024-04-09 01:18:40,2024-01-26 19:33:50,872.7426170383826
1718,Chang LLC,Robinhaven,Lindsayhaven,2024-02-05 20:17:29,2024-01-21 13:59:29,223.51896584714592
1719,"Flores, Cook and Gallagher",North Blaketon,Christopherbury,2024-01-26 18:31:16,2024-02-12 12:54:27,618.8470325169642
1720,"Harris, Mueller and Hansen",Bondberg,Valerieport,2024-01-05 00:22:11,2024-05-03 15:42:21,886.6434861547493
1721,"Perez, Graham and Rivera",Lake Williamtown,Valeriemouth,2024-03-15 07:30:21,2024-01-17 03:05:16,573.5673768040101
1722,Cuevas LLC,Port Matthew,Katrinaview,2024-03-16 00:49:05,2024-04-30 01:40:51,242.4159244306652
1723,Ayala Ltd,Alexismouth,Lake Lisa,2024-02-25 19:18:49,2024-04-12 00:44:02,568.5181593984171
1724,Shea PLC,Katherineshire,Francisfurt,2024-04-14 17:05:11,2024-03-30 05:19:13,72.37763671830042
1725,Sanders-Henry,Warrentown,Paulfort,2024-04-24 09:52:26,2024-01-03 01:47:26,606.5508410820817
1726,"Decker, King and Moody",New Anthonyborough,East Timothy,2024-04-14 16:40:22,2024-03-25 21:46:12,954.5725705904707
1727,Davis Group,Lake Eddie,Melvinfurt,2024-02-19 19:21:22,2024-05-01 14:40:47,232.48741144357547
1728,Hayes PLC,South Michael,South Cynthialand,2024-01-06 18:50:49,2024-03-17 06:41:49,331.3475112390095
1729,Miller-Stevens,New Brian,North Michael,2024-02-01 12:24:49,2024-01-29 20:16:17,51.81142038413754
1730,Bailey Group,Chenberg,Heatherfurt,2024-03-31 10:04:43,2024-02-15 08:33:28,230.34352170700444
1731,"Howard, Chen and Wright",East Crystal,Rebeccamouth,2024-01-19 23:31:07,2024-02-22 00:22:43,471.9942076161831
1732,Steele-Smith,Osbornemouth,Port Stephen,2024-01-20 14:30:44,2024-03-09 07:16:33,133.30851982724482
1733,Porter-Glass,Whitakermouth,New Emilyview,2024-01-19 22:04:56,2024-02-28 13:23:00,241.00316703523418
1734,"Rivera, Scott and Norton",Hartshire,North Danielfort,2024-02-03 20:05:59,2024-02-25 16:29:47,951.4144389323537
1735,"Walker, Dalton and Wood",East Russell,Port Waynefurt,2024-05-03 06:36:02,2024-01-31 14:19:17,782.407385227439
1736,Taylor-White,West Matthewside,Jessebury,2024-04-15 09:11:58,2024-01-21 17:16:54,836.4275967542171
1737,"Meadows, Valenzuela and Johnston",Christianborough,Monicachester,2024-01-15 00:02:35,2024-02-05 15:39:03,939.9586575721655
1738,Snyder-Lewis,Wrightberg,East Monica,2024-04-14 21:17:25,2024-01-20 03:07:28,50.12477710547528
1739,Rosales Group,Harttown,South Xavierchester,2024-01-03 01:17:48,2024-04-20 10:07:48,210.6172304814439
1740,Martin-Shepherd,South Staceyberg,Cruzbury,2024-04-29 01:09:29,2024-01-26 15:35:24,504.3040117473307
1741,Decker and Sons,Melanieshire,Caitlinmouth,2024-02-18 07:06:22,2024-02-27 17:57:54,287.70539400849725
1742,Foster and Sons,East Rodneyhaven,North Paulmouth,2024-02-22 10:25:50,2024-02-04 14:55:17,659.705637014981
1743,"Harris, Baker and Taylor",Burnsside,Taylorville,2024-03-28 14:11:57,2024-03-31 11:27:13,719.4148529273748
1744,Frank-Booth,Port Molly,East Davidmouth,2024-01-18 11:25:23,2024-03-04 18:58:41,216.57584952639274
1745,"Horne, Ruiz and Stone",Kaylashire,New Joycemouth,2024-03-05 18:52:04,2024-04-25 15:29:13,247.5037086425903
1746,Taylor Inc,Port Matthewmouth,East Phyllis,2024-04-30 01:23:58,2024-01-11 19:01:40,848.7853179681941
1747,"May, Jones and White",Kimberlymouth,East Amybury,2024-02-07 09:40:54,2024-04-29 12:42:45,959.0135539195062
1748,"Armstrong, Jackson and Anderson",Brianview,Karaburgh,2024-02-28 09:02:24,2024-01-18 06:54:58,299.49199469265193
1749,"Hess, Alvarez and Horton",North Jessicamouth,New Jasmine,2024-02-23 00:21:03,2024-01-24 01:06:40,822.1972559455876
1750,White-Pham,New Danielleland,Ryanmouth,2024-01-31 22:59:00,2024-03-27 04:55:55,463.32321938253045
1751,"Roth, Roth and Hanna",Micheleton,Brianside,2024-01-12 00:58:33,2024-02-19 12:34:00,425.18241582512263
1752,Hamilton LLC,West Steven,Port Stephaniechester,2024-01-17 12:05:31,2024-01-03 14:33:56,987.4492226246184
1753,Wright LLC,Schneidershire,East Jameshaven,2024-03-10 20:40:50,2024-03-10 14:30:58,624.6568303684006
1754,"Kelly, Boyd and Reeves",Whitakerland,New Brendahaven,2024-03-26 15:02:54,2024-03-29 11:23:38,184.47951815432555
1755,Bennett PLC,Kellymouth,Howardtown,2024-01-05 19:52:39,2024-02-15 15:54:20,215.64687983397457
1756,Lawson PLC,Ballmouth,Paulfurt,2024-03-15 09:37:55,2024-04-02 10:23:34,368.060527559959
1757,Griffin PLC,Lake Elizabeth,Tinahaven,2024-04-08 08:47:25,2024-03-08 12:04:11,700.24154765057
1758,Waters-Baker,East Sergio,West Amy,2024-03-28 22:14:29,2024-01-21 07:49:37,288.4745360558172
1759,Arias-Hubbard,South Laurahaven,New Mary,2024-03-05 09:28:04,2024-04-04 14:39:26,124.29399858904145
1760,Franco Ltd,Lake Shannonfurt,Courtneyburgh,2024-01-24 18:00:41,2024-03-14 03:51:08,507.7681419376986
1761,"Richards, Bailey and Chapman",South Catherinemouth,Melissafort,2024-05-02 15:54:48,2024-04-02 17:04:35,653.7591083982953
1762,Johnson PLC,South Susan,Tylertown,2024-05-04 22:07:19,2024-01-22 04:28:40,484.3063336433246
1763,Lopez PLC,New Amandaborough,Port Anthony,2024-04-20 13:50:30,2024-04-25 04:41:58,585.477371137163
1764,Bennett-Carey,West Sara,New Claytonberg,2024-02-27 12:47:01,2024-04-12 04:58:01,792.3267253705882
1765,"Ramirez, Luna and Espinoza",Dominiqueport,Stevenbury,2024-05-02 08:39:38,2024-05-05 15:02:54,617.0545686870992
1766,"Hayes, Wallace and Washington",Carrport,Tylerhaven,2024-03-25 10:08:06,2024-03-27 01:25:07,837.0502059291277
1767,"Thomas, Mcguire and Sutton",West Barbara,Lake Matthewville,2024-01-20 12:35:04,2024-04-19 23:43:03,177.4199227103866
1768,Hooper-Donaldson,West David,Lake Jessica,2024-04-29 02:32:12,2024-01-23 15:42:04,972.4233805178895
1769,Yates-Richards,Chapmanmouth,Karentown,2024-03-18 01:32:40,2024-01-24 14:36:11,397.3579308556798
1770,"Scott, Johnston and Fisher",Jacobburgh,North Greggland,2024-04-26 17:59:14,2024-01-09 04:42:58,302.0517571179955
1771,Neal LLC,North Stephanie,Jessicaland,2024-04-03 15:20:49,2024-03-30 05:25:47,279.59513232742773
1772,"Parsons, Conner and Griffith",East Henryton,West Amber,2024-02-10 03:05:35,2024-02-10 04:55:23,86.8227814800122
1773,Cunningham-Reed,East Jasonview,West Jasmine,2024-01-27 06:11:36,2024-02-28 09:34:08,140.36259689165828
1774,Gomez PLC,Jonesberg,Lambhaven,2024-04-26 23:49:05,2024-04-18 20:55:38,138.45302653985215
1775,Velasquez and Sons,Lake Mary,New Zacharyton,2024-04-24 18:22:26,2024-05-05 22:04:18,519.2515133201148
1776,Marshall-Tran,Lake Danamouth,Thompsonport,2024-02-16 19:13:10,2024-01-10 14:42:59,294.1700029261034
1777,Massey LLC,Brightport,West Katherinetown,2024-01-13 01:52:48,2024-03-13 02:19:24,690.1165352411449
1778,Owens Ltd,North Joyce,South Erin,2024-02-25 14:12:11,2024-05-05 20:48:56,369.2084574086174
1779,"Lucero, King and Hughes",Gomezmouth,Jenniferview,2024-03-11 01:05:08,2024-02-26 02:27:58,262.2179256907955
